# Model #, volume (Rsun^3), max_temp (K),[Density: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96],[Massf: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96]
58631,2.08432542063e-05,170125780.24,3.64190126473e-20,377.908117488,19.8819949646,0.00163917979104,0.000299759240743,2.24281751286e-24,0.0156829442779,0.00078444260438,7.17951758273e-08,1.37101668344e-08
58632,2.08522858273e-05,170328360.28,3.1293041521e-20,382.596482974,20.0885761227,0.00165933360843,0.000304099232179,1.99687536577e-24,0.0158094115024,0.000790105066296,7.23098662971e-08,1.38211677572e-08
58633,2.08614282335e-05,170768699.176,2.71027697248e-20,382.155316106,20.0669842106,0.00165745402475,0.000303716478168,1.81049181879e-24,0.0158095305732,0.000790099659202,7.23099560842e-08,1.38210866262e-08
58634,2.08706686886e-05,171020265.843,2.79871749577e-20,381.71535508,20.0454575732,0.00165557170293,0.00030333442857,1.85556272197e-24,0.0158097031508,0.000790096982935,7.2310047565e-08,1.38210364658e-08
58635,2.08800233489e-05,171201470.571,2.85097664532e-20,381.272076738,20.0237513057,0.00165367728468,0.000302949536399,1.8813186242e-24,0.0158098928,0.00079009504566,7.23101272761e-08,1.38209865057e-08
58636,2.08865290218e-05,171463540.909,2.7410466103e-20,380.768874409,19.9980622171,0.00165171211259,0.000302541223974,1.81198642276e-24,0.015820775409,0.000791042949601,7.2306113995e-08,1.38177132283e-08
58637,2.08971402898e-05,171711952.528,2.40170582349e-20,383.8532296,20.1371893051,0.00166461672661,0.000305290081257,1.6522819892e-24,0.0159097930482,0.000795312832987,7.26431200506e-08,1.38875870333e-08
58638,2.09084647476e-05,171964870.453,2.56151218512e-20,394.067701274,20.6067780987,0.00170714047253,0.000314231066048,1.70395558188e-24,0.0161644968124,0.000807251330009,7.36376426385e-08,1.40962730134e-08
58639,2.09200056097e-05,172410390.531,2.65556855046e-20,393.424922237,20.5729010023,0.00170457410807,0.000313745924752,1.74739104343e-24,0.0161648828312,0.000807250869515,7.36380634105e-08,1.40963918375e-08
58640,2.09316522984e-05,172662499.965,3.12557788726e-20,397.656754271,20.796731296,0.00172012260515,0.000316529547455,1.95533368829e-24,0.0162608040145,0.000812485679565,7.39599091881e-08,1.41516151839e-08
58641,2.09384948488e-05,173068046.778,3.4481161389e-20,399.946952338,20.8908033507,0.00173029561942,0.00031880215187,2.06995253229e-24,0.0163583298326,0.000817895593035,7.42788527788e-08,1.42056996156e-08
58642,2.09432418194e-05,173681857.499,4.4532809828e-20,395.68154472,20.7449953869,0.00171038414908,0.000313161260617,2.50659994703e-24,0.0162365663488,0.000815518254738,7.36317248657e-08,1.39814440531e-08
58643,2.09588997454e-05,174036086.81,4.59430024314e-20,394.717997284,20.7663281419,0.00170587229005,0.000310861446335,2.6124757452e-24,0.0162061005403,0.000816479231857,7.34896909859e-08,1.39035111222e-08
58644,2.09753170252e-05,174357592.145,8.72444557145e-20,397.230397501,21.1629462363,0.00172369775234,0.000311274510048,4.49624900538e-24,0.0162651829423,0.000826083466387,7.38919913265e-08,1.3907672576e-08
58645,2.0987132634e-05,174781556.158,1.34688768578e-19,395.263907889,21.1498358443,0.00171958062951,0.000309772737994,6.7630083664e-24,0.0162573501196,0.000827023978565,7.39128735166e-08,1.39058680544e-08
58646,2.09865069055e-05,174978769.692,1.26424194719e-18,393.731238522,21.3776029889,0.00172220799476,0.000307506886309,5.95583644843e-23,0.016246888208,0.000831810155591,7.40057684686e-08,1.38808799197e-08
58647,2.10000643175e-05,175370378.885,1.97436665923e-18,379.556137178,20.3432019983,0.00165801974865,0.000299630700455,9.13582015368e-23,0.0162234504152,0.000825702569868,7.38325951754e-08,1.38962523545e-08
58648,2.09940205716e-05,175734288.812,1.79485032915e-18,385.16898337,20.4362098892,0.00167743372492,0.00030530047586,8.24232734109e-23,0.0164662768945,0.00083455204557,7.47208817996e-08,1.40998505917e-08
58649,2.10011458464e-05,176038420.687,1.53813783257e-18,383.99913713,20.4648198618,0.00167356653317,0.000303101793787,7.24008653419e-23,0.016467607882,0.000837569699436,7.47283893621e-08,1.40544060265e-08
58650,2.10100472532e-05,176329478.659,4.17639623986e-18,383.750580465,20.7135247798,0.00167658950047,0.000300141057678,2.00026982273e-22,0.0166495883318,0.000852310736713,7.55447999234e-08,1.41343353244e-08
58651,2.10185638563e-05,176497958.723,8.75063550333e-18,385.564871859,20.7898587694,0.00168471379854,0.000301900689435,4.20421872114e-22,0.0167455774169,0.000856554914503,7.59222053633e-08,1.42156878517e-08
58652,2.1028190256e-05,176705167.054,1.38595249962e-17,382.068733959,20.6359280726,0.00167072235902,0.000298963768799,6.60245845323e-22,0.0167593733783,0.000857717006849,7.59923858113e-08,1.42229021686e-08
58653,2.10365370904e-05,177044520.13,1.44146723928e-17,389.498087045,21.1440973945,0.00170435978916,0.000303415892028,6.94401048404e-22,0.0169421869314,0.000869533555597,7.67624954178e-08,1.43314909671e-08
58654,2.10476244133e-05,177256396.888,1.97236398998e-17,401.120521374,21.9062095447,0.00175775808516,0.000311507804096,9.1731912079e-22,0.0172218161601,0.000887294380588,7.79736260832e-08,1.45188741209e-08
58655,2.10454179927e-05,177619697.57,1.35705089863e-17,395.06557332,21.5869403333,0.00173256875697,0.00030704273329,6.4070999446e-22,0.0172093368589,0.000889081841597,7.79344825243e-08,1.44732323315e-08
58656,2.10456919434e-05,177846450.38,1.77843141503e-17,386.412586977,20.9286647441,0.00169227354519,0.00030213655262,8.7923708305e-22,0.0173250837215,0.000892921029973,7.83440195761e-08,1.45684430524e-08
58657,2.10580486532e-05,178135432.171,3.90257698315e-17,397.433733853,21.8478501378,0.00174452623225,0.00030706187438,1.82937219844e-21,0.0174818233449,0.000908991794488,7.90940107868e-08,1.45962150371e-08
58658,2.10710119407e-05,178459153.044,2.70493988857e-17,398.128429405,21.9568254738,0.00174867722275,0.000306808702491,1.27204183111e-21,0.0175146395053,0.000912321105074,7.92558394709e-08,1.46020418353e-08
58659,2.10846273472e-05,178773632.684,1.90972249054e-17,400.763081461,22.2318334012,0.00176297360215,0.000307945001389,9.01438702311e-22,0.0175867964799,0.000919062878303,7.96152350569e-08,1.46351503955e-08
58660,2.11073828476e-05,179093199.178,1.38253681982e-17,386.039327699,21.7093961968,0.00171067740229,0.000297698985089,6.54390257501e-22,0.0173067571677,0.000908524094306,7.86612901279e-08,1.44541344234e-08
58661,2.11123054402e-05,179340585.446,1.00329967124e-17,377.670998802,20.7393339759,0.00166346092872,0.000294695752476,4.72996475277e-22,0.0173682333046,0.000901238132401,7.87042406229e-08,1.45742449653e-08
58662,2.11273773404e-05,179586383.895,7.27753904141e-18,371.830808674,20.1960765443,0.00163355841427,0.000291832692626,3.44839527912e-22,0.0173012413321,0.000893214669048,7.83418518289e-08,1.45567931799e-08
58663,2.1142788021e-05,179925257.454,5.47444737065e-18,375.426434509,20.4885936086,0.00165077602625,0.000293733902322,2.59668265126e-22,0.0173034644251,0.000895766088108,7.83861875274e-08,1.45344513187e-08
58664,2.11583063365e-05,180147373.398,4.02443573263e-18,369.389518584,20.2117503726,0.00162527320264,0.000288528885176,1.92478005942e-22,0.0171377355987,0.000888073713083,7.77214824404e-08,1.439838542e-08
58665,2.11739305899e-05,180389593.765,3.12281955813e-18,373.255558767,20.3891346063,0.00164155783231,0.000291827284367,1.48475558236e-22,0.0172399009836,0.00089290050421,7.81297606605e-08,1.44795464998e-08
58666,2.11896299044e-05,180628227.783,2.86843719502e-18,372.628964452,20.3574899043,0.00163882697521,0.000291296033189,1.37013329532e-22,0.0172411915955,0.000893002216064,7.81337132627e-08,1.44790811258e-08
58667,2.12021921399e-05,181060650.681,2.70464948754e-18,371.294073601,20.2893380358,0.00163323756091,0.000290233428947,1.32178588608e-22,0.0172590975042,0.000893947180513,7.8204069907e-08,1.44912051145e-08
58668,2.12162675341e-05,181279279.139,1.89879824541e-17,378.239268841,20.614931014,0.00166267081312,0.000296092406368,9.22028224732e-22,0.0175025674397,0.000905709058922,7.91840737952e-08,1.46826284903e-08
58669,2.12312107748e-05,181504188.926,1.73368600341e-17,377.547698976,20.5798003416,0.00165972600175,0.000295502959964,8.39805326376e-22,0.0175030997006,0.00090575378999,7.91871132362e-08,1.468128044e-08
58670,2.12466313883e-05,181768843.516,1.45857648687e-17,374.831171646,20.4531985347,0.0016482296827,0.000293162359573,7.10166306287e-22,0.0174403454499,0.000902845149487,7.89360537649e-08,1.46287251455e-08
58671,2.12621394865e-05,181998781.487,1.15860322703e-17,374.195074436,20.4208035662,0.00164548507033,0.000292621332821,5.66230314034e-22,0.017442271698,0.000902956382193,7.89435294924e-08,1.46287117358e-08
58672,2.12778978335e-05,182364670.814,1.00958883482e-17,379.047622393,20.6428290088,0.00166595465287,0.000296766030299,4.89006242869e-22,0.0175712324603,0.000908994286755,7.94595488253e-08,1.473174687e-08
58673,2.12937634256e-05,182643178.417,8.17675104316e-18,378.399717703,20.6098160307,0.00166314086581,0.00029621714599,3.97866438401e-22,0.0175737148599,0.000909129711878,7.94684760518e-08,1.47322980591e-08
58674,2.13098471907e-05,182770490.279,7.30605164504e-18,376.033717847,20.5048039938,0.00165317604604,0.000294129725385,3.57529138586e-22,0.0174892764639,0.000905242370812,7.91289765827e-08,1.46619476908e-08
58675,2.13245867077e-05,182982275.85,6.15014971857e-18,375.103004388,20.4572454055,0.00164921079448,0.000293369980289,3.06950383384e-22,0.017503247249,0.00090596337388,7.91834554563e-08,1.46711362722e-08
58676,2.13398947786e-05,183361616.183,1.48204887823e-17,374.406807828,20.4215978341,0.00164621085214,0.000292781666168,7.42131626393e-22,0.0175217847292,0.000906911546039,7.92573070796e-08,1.4683544091e-08
58677,2.13558390827e-05,183689477.863,1.57814918088e-17,372.349374599,20.3049912904,0.00163723381067,0.000291213751669,7.83224734226e-22,0.0175576192146,0.000908331054699,7.9400462379e-08,1.47144628796e-08
58678,2.1371198909e-05,183919573.215,1.27144083034e-17,374.798439618,20.4165677229,0.00164757631676,0.000293299910423,6.29442521251e-22,0.0176325033083,0.000911876306493,7.96995227306e-08,1.47730661924e-08
58679,2.13871891764e-05,184150408.964,1.18916884077e-17,374.168441678,20.3842049952,0.00164483568149,0.00029276595767,5.89626231291e-22,0.0176502163153,0.000912761424101,7.97694951673e-08,1.47853788403e-08
58680,2.14013390122e-05,184412414.235,1.11408627123e-17,375.608577381,20.4454218871,0.00165094022043,0.000294044088991,5.6234464011e-22,0.0177254237554,0.000916339370397,8.0069103817e-08,1.48438474163e-08
58681,2.14164667856e-05,184688308.975,2.44712105349e-17,374.96782397,20.4124982122,0.00164817779739,0.000293495011537,1.22414842617e-21,0.0177557372941,0.000917841793724,8.01912351346e-08,1.48657346673e-08
58682,2.14323078179e-05,184939008.269,2.05791044658e-17,373.253106106,20.3304971135,0.00164094199046,0.000292037536249,1.02958483821e-21,0.0177070669079,0.000915510036638,7.99952057582e-08,1.48253171597e-08
58683,2.14470929047e-05,185166745.363,1.66917297938e-17,374.301366821,20.3791174513,0.00164536946201,0.000292900151099,8.48172429939e-22,0.0177937360487,0.000919800505481,8.03427162082e-08,1.48909852137e-08
58684,2.14623294849e-05,185471983.011,2.52523592393e-17,373.3915362,20.3324369469,0.00164151128364,0.000292146821665,1.29417691519e-21,0.0178107416087,0.000920642596397,8.04105024167e-08,1.49023132743e-08
58685,2.14759525118e-05,185667239.655,3.2408255703e-17,381.769428146,20.7207067672,0.00167713734252,0.00029928241033,1.63073667974e-21,0.0180466822755,0.000931818127337,8.13566224529e-08,1.50893814957e-08
58686,2.14897212255e-05,185857844.424,4.21043146122e-17,379.477692637,20.6221256732,0.00166760878774,0.000297223218599,2.15549156346e-21,0.0180370255599,0.000931717188082,8.13208054439e-08,1.50754140778e-08
58687,2.15067028104e-05,186180903.688,5.41396527444e-17,374.221173051,20.3814424148,0.00164542057403,0.000292668201415,2.74528892332e-21,0.0178941047398,0.000925051842172,8.07502403029e-08,1.49575592349e-08
58688,2.15240522738e-05,186454395.567,4.06728390346e-17,373.642545222,20.3513815504,0.00164292308752,0.000292166424863,2.06923453981e-21,0.0178952864299,0.000925078343703,8.07555181321e-08,1.49569203779e-08
58689,2.15417972713e-05,186691088.288,3.06202146238e-17,373.055257957,20.3209124019,0.00164036816741,0.000291660916553,1.56010035213e-21,0.0178964431192,0.000925105642376,8.07596935292e-08,1.49564223861e-08
58690,2.15598902494e-05,186931414.559,2.3208343501e-17,374.346580698,20.3790107841,0.00164585075486,0.000292758244621,1.18222903509e-21,0.0180105299042,0.000930589907201,8.12211698483e-08,1.50461659593e-08
58691,2.15784109473e-05,187174515.984,1.76380409197e-17,374.961746955,20.403849331,0.0016483585383,0.000293286203415,9.0040177405e-22,0.0180405465493,0.000931956975452,8.13395192564e-08,1.50692544303e-08
58692,2.15972846701e-05,187420470.694,1.34718860545e-17,374.334371985,20.3713758583,0.00164559323859,0.000292752842616,6.90155678355e-22,0.0180417710545,0.000931987277444,8.13420719965e-08,1.50690357263e-08
58693,2.16164826199e-05,187791265.152,1.0328339456e-17,375.569112439,20.43371102,0.00165078159187,0.000293703621382,5.31281916097e-22,0.0180738260101,0.000933634726652,8.14691743602e-08,1.5091492101e-08
58694,2.16359993039e-05,188043086.075,8.00702448755e-18,374.92432207,20.400100777,0.00164792677334,0.000293160245301,4.13694195514e-22,0.0180750665654,0.000933659161858,8.14710196364e-08,1.50913802098e-08
58695,2.16558498862e-05,188321663.239,6.31998684436e-18,376.485101984,20.4673126534,0.00165439050545,0.00029450921113,3.2591681784e-22,0.0181333287098,0.000936329363519,8.17008946241e-08,1.51374954267e-08
58696,2.16760361196e-05,188635138.437,4.93397493288e-18,375.812610414,20.432310262,0.00165140670268,0.000293942815443,2.55414190421e-22,0.0181346198406,0.000936355410848,8.17024159078e-08,1.51374179749e-08
58697,2.16964517867e-05,188912754.366,3.99872695331e-18,376.533097324,20.4662152846,0.0016544162022,0.000294526923753,2.06753882968e-22,0.0181361949244,0.000936394796956,8.17048785555e-08,1.51375513942e-08
58698,2.17141512511e-05,189134144.961,4.52552621939e-18,378.835623831,20.5657017157,0.00166411137529,0.000296551836656,2.37378914213e-22,0.0182531465898,0.000941902575057,8.2169379542e-08,1.52295666631e-08
58699,2.17324484121e-05,189366929.944,3.26700105285e-17,376.927516852,20.4733069834,0.00165601067929,0.000294940891605,1.71900925823e-21,0.0182354188115,0.000941073078626,8.20966009009e-08,1.52131752716e-08
58700,2.17524122178e-05,189740536.334,3.87893747174e-17,376.293064321,20.4400955361,0.00165321952957,0.000294393537324,2.02910234762e-21,0.018260223175,0.000942268500946,8.21946151637e-08,1.52305616364e-08
58701,2.17732205344e-05,189996181.852,3.30542552907e-17,375.596366728,20.4037811583,0.00165016609397,0.000293799394632,1.73658459929e-21,0.0182644858228,0.000942435249152,8.22095317027e-08,1.52322878756e-08
58702,2.17943461203e-05,190254798.517,2.74398917717e-17,376.215453788,20.4284852726,0.00165268016749,0.000294326551495,1.44423052467e-21,0.0182960850155,0.000943867398554,8.23332898822e-08,1.52562263532e-08
58703,2.18159449549e-05,190516577.279,2.26274866954e-17,375.523291001,20.3923913772,0.00164962061173,0.000293736773921,1.19382753934e-21,0.0182984103209,0.000943936137731,8.23393967262e-08,1.52565710752e-08
58704,2.18378106853e-05,190820965.589,1.75883896288e-17,371.300824491,20.1980510194,0.00163169142079,0.000290095532338,9.39129488399e-22,0.0181908937419,0.000938920192652,8.19055294904e-08,1.51679046508e-08
58705,2.1860069962e-05,191088394.207,1.58750291142e-17,377.511398061,20.4869784095,0.00165797345632,0.000295338442929,8.38366866922e-22,0.0183712146716,0.000947437584611,8.26264576765e-08,1.53105946677e-08
58706,2.18827417823e-05,191358807.806,1.32239219046e-17,375.592787385,20.3942282337,0.00164969779295,0.00029370338832,7.01798921704e-22,0.0183459510323,0.000946224974674,8.25210924394e-08,1.52886417658e-08
58707,2.19057099176e-05,191630989.498,1.07496226751e-17,373.984857046,20.3168368479,0.00164275528199,0.000292325216662,5.73553848091e-22,0.0183210663134,0.000945030311991,8.24169372891e-08,1.52669755907e-08
58708,2.19289751319e-05,192029733.148,9.48422111788e-18,373.245231297,20.2782766884,0.00163946468497,0.00029169852892,5.07984102413e-22,0.0183238758298,0.000945116921448,8.24233238655e-08,1.52677181028e-08
58709,2.19490325973e-05,192287731.131,8.72181221718e-18,371.935431216,20.2111484762,0.00163386893308,0.000290636520484,4.76795733664e-22,0.0183481576604,0.00094627609315,8.25155201371e-08,1.52847067268e-08
58710,2.19724153415e-05,192560067.966,4.23944836674e-17,373.352943396,20.271060492,0.00163972555732,0.000291850387914,2.28160600015e-21,0.0184041982027,0.000948816082075,8.27364562661e-08,1.53282457921e-08
58711,2.19962033462e-05,192906659.6,3.29788061947e-17,376.418903255,20.4085466006,0.00165257879092,0.000294457416615,1.76528951983e-21,0.0184861056386,0.000952550273377,8.30600510178e-08,1.5392816548e-08
58712,2.20204268933e-05,193193107.733,2.50649567801e-17,381.311337238,20.677054475,0.00167356779368,0.000298063635817,1.34642768285e-21,0.0185767489593,0.000957766367545,8.34284245894e-08,1.54516052945e-08
58713,2.20450355796e-05,193492792.596,1.9299306027e-17,381.11055589,20.6643616517,0.00167258031764,0.000297883673608,1.03845749796e-21,0.0185783602976,0.000957769568653,8.34296656015e-08,1.54514003827e-08
58714,2.20700425621e-05,193775710.467,1.49015185592e-17,380.352693751,20.6241384188,0.00166919022792,0.000297244635878,8.04900092461e-22,0.018580041877,0.000957775926209,8.34307661239e-08,1.54512419573e-08
58715,2.20954308596e-05,194060848.86,1.17911174786e-17,384.422327044,20.8066279236,0.00168624206682,0.000300720234088,6.32520904292e-22,0.0186855943859,0.000962573031682,8.38465691461e-08,1.55352517891e-08
58716,2.21211414686e-05,194445483.78,9.34850692654e-18,384.974092872,20.8271927844,0.00168839137652,0.000301192293024,5.01136658312e-22,0.0187130836463,0.000963767452408,8.39500508337e-08,1.55559559699e-08
58717,2.21472568255e-05,194677487.567,7.31278008044e-18,382.674912859,20.7266104759,0.00167863949856,0.000299140249297,3.94440622424e-22,0.0186779421534,0.000962285200494,8.38064652175e-08,1.55239139655e-08
58718,2.21736722299e-05,194969778.336,5.76227120592e-18,381.885092669,20.6847306341,0.00167509063187,0.000298473506976,3.11987783466e-22,0.0186802845578,0.000962317755917,8.38088984392e-08,1.55241672723e-08
58719,2.22004290606e-05,195264200.522,5.37948537457e-18,381.089550016,20.6425418794,0.00167151208202,0.000297800998348,2.92063137626e-22,0.0186826830095,0.000962350783626,8.38113246717e-08,1.55244250699e-08
58720,2.2227463219e-05,195695792.495,4.9101831303e-18,380.273001865,20.5992826083,0.0016678444206,0.000297111753222,2.67858618574e-22,0.0186865716726,0.00096245571103,8.38194455239e-08,1.55257603002e-08
58721,2.22547903574e-05,196011718.294,6.04877552718e-18,377.858843677,20.4850471565,0.00165746475656,0.000295037675017,3.32649180659e-22,0.018639557609,0.000960215961551,8.36241446653e-08,1.54857576185e-08
58722,2.22824365933e-05,196308786.512,7.64124776164e-18,378.082805014,20.4891043807,0.00165818788246,0.000295238311828,4.21575333001e-22,0.0186718667175,0.000961634978012,8.37454087974e-08,1.55098502571e-08
58723,2.23100542941e-05,196603255.661,9.6022393121e-18,377.213566187,20.4430927826,0.00165429995323,0.000294506216583,5.34057753156e-22,0.018682794897,0.000962083089592,8.37810987791e-08,1.55162875277e-08
58724,2.23379183073e-05,196897978.892,1.51819230404e-17,376.342594717,20.3969670584,0.00165040529001,0.000293771120652,8.50561707616e-22,0.0186951808923,0.000962601039002,8.38226174356e-08,1.55237316828e-08
58725,2.23662032911e-05,197291901.518,2.00575969094e-17,376.457438488,20.3955331895,0.0016506629374,0.000293878726244,1.12738914803e-21,0.0187301223623,0.000964143191417,8.39541544392e-08,1.55495414277e-08
58726,2.23948936445e-05,197591588.806,2.13621777471e-17,377.950416115,20.4741020133,0.00165702195674,0.000295007177532,1.20316896472e-21,0.0188187718237,0.000968583082419,8.43068765985e-08,1.56148780465e-08
58727,2.24195534572e-05,197944587.317,2.10302227143e-17,378.607376721,20.5677090099,0.00166022869627,0.000294736021061,1.17477711469e-21,0.0188756288459,0.000975093533115,8.45686044099e-08,1.56121077243e-08
58728,2.24522584153e-05,198416085.404,1.69373668912e-17,374.570579755,20.37020959,0.00164284208101,0.000291353180827,9.60190287326e-22,0.0188427693012,0.000974949829356,8.44441544777e-08,1.55658974328e-08
58729,2.24873599508e-05,198810542.699,1.86767356461e-17,377.905073946,20.5562569839,0.00165723267796,0.000293791841555,1.05565967936e-21,0.0189332098502,0.000980607610915,8.48158619784e-08,1.56193329972e-08
58730,2.25231055724e-05,199206788.22,1.80969639081e-17,381.642783157,20.8913189463,0.00167572390062,0.00029553577603,1.02724726851e-21,0.0190402793732,0.000989493151476,8.53028914971e-08,1.56684309419e-08
58731,2.25582901334e-05,199617170.79,2.22724969145e-17,385.632158291,21.1916002117,0.00169524979511,0.000298250923781,1.26070355314e-21,0.019157189582,0.000997556770532,8.58205151954e-08,1.57437595319e-08
58732,2.26031140784e-05,199950200.198,3.45034948498e-17,379.489736471,21.0573400016,0.00167385568492,0.000292741472558,1.97684480703e-21,0.0190289431684,0.000993920965221,8.53757979173e-08,1.56358688738e-08
58733,2.26287461589e-05,200394837.928,3.85227582801e-17,369.732958623,20.099597621,0.00162279772068,0.000288277931615,2.20894415412e-21,0.0189860222476,0.000982654552268,8.50166688925e-08,1.56668050693e-08
58734,2.26642767348e-05,200750509.678,3.90937871388e-17,368.565264455,20.0744833101,0.00161858298171,0.000287156619085,2.25264543722e-21,0.0189925851852,0.000983592313032,8.50503452774e-08,1.56654170506e-08
58735,2.27003929134e-05,201145740.153,3.94619208829e-17,370.55496338,20.1481672296,0.001626580167,0.000288930145808,2.26084591917e-21,0.0190585765496,0.000986284406518,8.52997208052e-08,1.57174896817e-08
58736,2.27364939058e-05,201510852.644,3.86353913053e-17,370.587213538,20.1422542721,0.00162642017123,0.000288944926919,2.22034417846e-21,0.0190970116296,0.000988037505107,8.54418331788e-08,1.57437480399e-08
58737,2.27723969226e-05,201854477.288,4.07730208694e-17,370.354698483,20.1230989736,0.00162512383943,0.000288744163649,2.35718140831e-21,0.019147903044,0.000990417148131,8.56333838798e-08,1.57791894034e-08
58738,2.28081664457e-05,202251828.637,4.83467478994e-17,368.02339287,20.01736316,0.0016152157213,0.000286698514426,2.82672584228e-21,0.0191699479406,0.000991700915607,8.57166086969e-08,1.57901188471e-08
58739,2.28438944732e-05,202587049.851,5.35598082541e-17,366.309765844,19.9241677532,0.00160761662212,0.000285302828753,3.15463580432e-21,0.019194689471,0.000992732143495,8.58034311901e-08,1.58062122026e-08
58740,2.28788915498e-05,202912772.261,6.292069038e-17,365.274714156,19.8685887169,0.00160294961204,0.000284417021219,3.74546564111e-21,0.0192702736738,0.000996418097289,8.60946234181e-08,1.58594107908e-08
58741,2.29136196522e-05,203291901.54,8.53287735738e-17,365.436921255,19.8581302742,0.00160316395678,0.000284622341012,5.121154544e-21,0.0194170984565,0.00100331768403,8.66693035067e-08,1.59703809442e-08
58742,2.2949264594e-05,203638127.106,1.04948099989e-16,362.861575405,19.7366806528,0.00159220785263,0.00028241049667,6.31904093049e-21,0.0193187169069,0.000998523280509,8.62645022869e-08,1.5888669239e-08
58743,2.29856828224e-05,203968449.994,1.03347376341e-16,361.554920203,19.6676248791,0.00158645719491,0.000281312470447,6.22383954476e-21,0.0192840859125,0.000996661621196,8.61132331379e-08,1.58581798317e-08
58744,2.30225796053e-05,204300012.883,9.59840215858e-17,359.337664851,19.5459826274,0.00157663852424,0.000279529395932,5.81611915386e-21,0.0193007409489,0.000997196112175,8.61657787271e-08,1.58684116864e-08
58745,2.30594222789e-05,204629445.2,9.5283219443e-17,361.548926471,19.6485170816,0.0015857320814,0.000281289339959,5.78482705118e-21,0.0194452098658,0.00100416408941,8.6734926497e-08,1.59760926479e-08
58746,2.30942708165e-05,205009377.105,1.04363486079e-16,360.69101908,19.5910353686,0.00158159373302,0.000280622994194,6.43455032041e-21,0.0196291816486,0.0010129354937,8.74606901604e-08,1.61153492338e-08
58747,2.31306199344e-05,205339959.087,1.48255155092e-16,357.633729993,19.4489314717,0.00156864376557,0.000277992163693,9.17272214999e-21,0.0195134879333,0.00100732679274,8.69873434688e-08,1.60197963094e-08
58748,2.31676252413e-05,205662731.197,1.48386504021e-16,357.717842603,19.456180529,0.00156890075711,0.000277947026044,9.18350021979e-21,0.0195399435301,0.00100863401384,8.70848424661e-08,1.60347760044e-08
58749,2.32051575811e-05,206048146.907,1.43161877001e-16,354.987094276,19.3053607523,0.00155681578465,0.000275772747229,8.93972685984e-21,0.0195768103978,0.0010100736012,8.72170402835e-08,1.60608907274e-08
58750,2.32426775346e-05,206371719.394,1.43369479241e-16,360.52989089,19.5734644164,0.00158018353251,0.000280229591923,8.87476232191e-21,0.0197367420561,0.00101777643399,8.78478615624e-08,1.61801849812e-08
58751,2.32812842826e-05,206672784.202,1.44865455873e-16,356.63345793,19.3895938389,0.00156356679642,0.000276909838884,9.01515632432e-21,0.0196310299706,0.00101265497785,8.74136690395e-08,1.60923628756e-08
58752,2.33200983221e-05,207002484.209,1.29715297887e-16,357.88448606,19.4403425056,0.00156846517035,0.000277914301344,8.11008331959e-21,0.0197700063672,0.00101922906441,8.79572999703e-08,1.61961012617e-08
58753,2.33595802424e-05,207427117.205,1.28308729098e-16,356.880421312,19.3860390939,0.00156394952335,0.00027705309158,8.0419476354e-21,0.0197898940644,0.00102003477111,8.80229744962e-08,1.62071489359e-08
58754,2.33988464658e-05,207756644.626,1.20317423842e-16,359.643651386,19.4979355851,0.00157506591062,0.000279395212115,7.55440525762e-21,0.0199894620356,0.0010293084076,8.8804049847e-08,1.63595944594e-08
58755,2.34383079192e-05,208108302.991,1.29944900087e-16,358.179928497,19.4346296431,0.00156882581597,0.000278047738593,8.18415973873e-21,0.0199280865052,0.00102636621613,8.85465477543e-08,1.63057286067e-08
58756,2.34790442311e-05,208445447.405,1.33463135632e-16,356.986345029,19.3707522417,0.00156347945215,0.000277030307628,8.40512358372e-21,0.0199012998196,0.00102484117716,8.84229108457e-08,1.62808068681e-08
58757,2.35197402726e-05,208779878.545,1.20904732e-16,356.766258024,19.3586980488,0.00156225379707,0.000276755495596,7.67188343738e-21,0.0199879870812,0.00102901756826,8.87570286223e-08,1.63421891553e-08
58758,2.35610593476e-05,209117765.671,1.27902741212e-16,356.050183596,19.3184334071,0.00155893318063,0.000276122984686,8.12527909698e-21,0.0199805828375,0.0010284432295,8.8710419837e-08,1.63320165237e-08
58759,2.36025195393e-05,209525209.772,1.3027403222e-16,364.24520141,19.7208257184,0.00159357435682,0.000282671740181,8.19764415318e-21,0.0203111208357,0.00104462876557,9.00240736882e-08,1.65805477505e-08
58760,2.36449253844e-05,209871147.414,1.37481042354e-16,362.941616896,19.6406512808,0.00158749239062,0.000281637669791,8.68552342686e-21,0.0203695593467,0.00104708299914,9.0237425078e-08,1.66223976533e-08
58761,2.36880080402e-05,210214858.868,1.31609825733e-16,362.551162908,19.6128378604,0.00158549132564,0.000281294449002,8.31158668923e-21,0.0203515666186,0.001045891019,9.01451848859e-08,1.66044548287e-08
58762,2.37315218702e-05,210611422.688,1.25051925905e-16,360.934471248,19.5449876027,0.00157853326048,0.000279777306229,7.96729169986e-21,0.0203536224783,0.0010461356067,9.01412163249e-08,1.65981879189e-08
58763,2.37755659206e-05,210963318.078,1.2757244862e-16,358.421853617,19.4081354178,0.00156741041837,0.000277751237125,8.14598038795e-21,0.0202953889001,0.00104286229275,8.98847894286e-08,1.65499932271e-08
58764,2.38187545947e-05,211303215.187,1.17651612812e-16,359.970218635,19.4832496668,0.00157361653191,0.00027888530001,7.59234169636e-21,0.0205053470321,0.00105309828663,9.0710227095e-08,1.67048815082e-08
