# Model #, volume (Rsun^3),[Density: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130],[Massf: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130]
53631,0.000267043854558,551025355.363,0.000278860849528,2.77172977891e-05,3.25181534804,3.97101071557e-05,9.00247386902e-05,3.6280624616e-19,6.39918273242e-08,6.3726582117e-09,0.000789590531482,8.99460430816e-09,2.0634439818e-08
53632,0.000271509917381,464724428.592,0.000276037526658,2.7436156535e-05,3.21410977561,3.93247915691e-05,8.91089276679e-05,3.30031119211e-19,6.40088167879e-08,6.37458365672e-09,0.000789986176892,8.99914464508e-09,2.06345820559e-08
53633,0.000275922694305,473355804.065,0.00027233879184,2.70700315671e-05,3.17252316021,3.87976038121e-05,8.79078166354e-05,3.33725447717e-19,6.40252471041e-08,6.37671916619e-09,0.000791313801359,9.00086802858e-09,2.06340565166e-08
53634,0.000280267252705,511489753.919,0.000270209787455,2.68616092303e-05,3.15009128461,3.84915418087e-05,8.72110789088e-05,3.46609011116e-19,6.40469413084e-08,6.37955427489e-09,0.00079289374723,9.00261853731e-09,2.0634638059e-08
53635,0.000284608326143,508945461.062,0.000271133708055,2.69562414109e-05,3.1608601719,3.86264429443e-05,8.75008859147e-05,3.47979979331e-19,6.40682349695e-08,6.38233174628e-09,0.000794239034135,9.00483605155e-09,2.06352161287e-08
53636,0.000288910879379,514630305.918,0.000267178274201,2.65648677965e-05,3.11630833101,3.80616865808e-05,8.6216573765e-05,3.51199784687e-19,6.40842110602e-08,6.38453466413e-09,0.00079579640333,9.00538485383e-09,2.06338755224e-08
53637,0.000296886988442,510465691.751,0.000267067789832,2.65560167979e-05,3.11501334243,3.80485171405e-05,8.61730109768e-05,3.39335486635e-19,6.4193418114e-08,6.39533969886e-09,0.000797749581458,9.02215221194e-09,2.06642359358e-08
53638,0.000301942639622,486305160.285,0.000269196834907,2.67680743136e-05,3.1378362178,3.83610407127e-05,8.68593088909e-05,3.36070708792e-19,6.42171570437e-08,6.39766195378e-09,0.000797847442346,9.02807945348e-09,2.06672947521e-08
53639,0.000306885614827,481380800.362,0.0002641166409,2.62653291617e-05,3.07982638296,3.76361880878e-05,8.52114049797e-05,3.34215905963e-19,6.42345147139e-08,6.40008030806e-09,0.000799429942388,9.02853983664e-09,2.06653051214e-08
53640,0.000311780761615,497867881.623,0.000263140336268,2.61699838366e-05,3.06947398895,3.74967840818e-05,8.48897839482e-05,3.39163135895e-19,6.42567484078e-08,6.40263363733e-09,0.000800417034455,9.03126381277e-09,2.06661390379e-08
53641,0.000316605817483,454537905.295,0.00025983233662,2.58419551641e-05,3.0308201,3.70282870701e-05,8.38191125112e-05,3.20640580354e-19,6.42729901918e-08,6.40451557689e-09,0.000801287755671,9.03326378852e-09,2.06653661261e-08
53642,0.000321371471338,443415101.44,0.000257307448379,2.55937010648e-05,3.00239550952,3.66691381008e-05,8.29992957857e-05,3.17361675661e-19,6.42901508121e-08,6.40678366497e-09,0.000802955479066,9.03340959192e-09,2.06638180894e-08
53643,0.000326104901899,445133125.174,0.000259595840312,2.58250087386e-05,3.02828087008,3.69993605914e-05,8.37317500856e-05,3.1676492819e-19,6.43132649022e-08,6.40950270524e-09,0.000803266920836,9.03755295928e-09,2.06655059832e-08
53644,0.000331729414648,459233723.004,0.000254325557791,2.53045806862e-05,2.97075579867,3.62405677292e-05,8.20203040405e-05,3.26946929453e-19,6.43363266347e-08,6.41253384823e-09,0.00080531279653,9.03741019366e-09,2.06638239947e-08
53645,0.000337224578204,447464076.194,0.000250670898425,2.49451185469e-05,2.93027806438,3.57177603793e-05,8.08338743432e-05,3.23645848547e-19,6.43572105158e-08,6.41521113395e-09,0.000806775823601,9.03852976229e-09,2.06625849849e-08
53646,0.000342621815247,448837217.259,0.0002494660837,2.48298393984e-05,2.91675422377,3.55469391603e-05,8.04366761365e-05,3.21310236418e-19,6.43784599835e-08,6.41800880118e-09,0.00080763730937,9.04086710408e-09,2.06617779675e-08
53647,0.000347927044856,446389418.851,0.000244620343401,2.43506079573e-05,2.86271632771,3.4852138779e-05,7.8865703568e-05,3.20487359778e-19,6.43992376386e-08,6.42064984694e-09,0.000809359047915,9.04103068517e-09,2.06601863446e-08
53648,0.000353178367366,430156037.314,0.000236942232366,2.35860978071e-05,2.7759746254,3.37522674526e-05,7.63834334479e-05,3.12144726196e-19,6.44160370228e-08,6.42233175339e-09,0.000810539635086,9.04181543421e-09,2.06587153741e-08
53649,0.00035835698544,437493576.508,0.000225333537759,2.24330521101e-05,2.64654111888,3.20840857132e-05,7.2625677371e-05,3.17553774038e-19,6.44337658238e-08,6.42482683493e-09,0.000813641775445,9.03796840704e-09,2.0653271274e-08
53650,0.000363506272453,461470780.506,0.00021420214146,2.13295593895e-05,2.5244271135,3.04794111849e-05,6.90159961164e-05,3.31191977246e-19,6.44520666198e-08,6.42781061344e-09,0.000817306695327,9.03269265912e-09,2.06460888001e-08
53651,0.000369626572492,487043994.264,0.00020215117999,2.01311297861e-05,2.39066799469,2.87426536995e-05,6.51087903072e-05,3.4524157977e-19,6.44762601036e-08,6.43105299142e-09,0.000820523042573,9.02894195926e-09,2.06401412888e-08
53652,0.000375606218129,445430223.745,0.000192921916063,1.92107335803e-05,2.28654681414,2.74208199182e-05,6.21244708053e-05,3.30662895331e-19,6.44911995089e-08,6.43239719246e-09,0.000822955968058,9.02666206439e-09,2.06342405678e-08
53653,0.000381458757182,440661544.105,0.00018139487927,1.80616176161e-05,2.15787180583,2.57638554863e-05,5.83938057269e-05,3.28635047903e-19,6.45107592048e-08,6.43427057218e-09,0.000826102815901,9.0229140038e-09,2.06280188747e-08
53654,0.00038722863727,438551840.442,0.000173091060353,1.72358792615e-05,2.06506903805,2.45701351047e-05,5.56993747783e-05,3.28596392065e-19,6.45280854253e-08,6.43647146007e-09,0.000828813506763,9.01968418899e-09,2.06203014705e-08
53655,0.00039291709928,451823693.999,0.000162383191704,1.61692677427e-05,1.94712645856,2.30276427821e-05,5.22296123317e-05,3.37432135162e-19,6.45461424633e-08,6.43833713205e-09,0.000832903828896,9.01347381432e-09,2.06110534281e-08
53656,0.000398552309847,467282563.152,0.000154541029144,1.53899057866e-05,1.86070971375,2.18967292154e-05,4.96830076349e-05,3.45980361863e-19,6.45690918861e-08,6.44102631136e-09,0.000836023496431,9.00995611932e-09,2.0604481692e-08
53657,0.00040413427706,467520694.092,0.000143719227895,1.43134003739e-05,1.73968674275,2.0339112662e-05,4.61753171567e-05,3.50544355634e-19,6.45918900658e-08,6.44390203346e-09,0.000840122501615,9.00376112665e-09,2.05951021664e-08
53658,0.000410792348022,478452043.056,0.000136561204265,1.36033390742e-05,1.66118852575,1.93046427025e-05,4.38453274134e-05,3.58936056585e-19,6.46212064655e-08,6.44756240732e-09,0.000843465231278,9.00042222868e-09,2.05879848621e-08
53659,0.000417275718694,442187964.526,0.000132114072169,1.31573164678e-05,1.6109022362,1.86696014062e-05,4.24073067161e-05,3.43027794842e-19,6.46434403143e-08,6.44858939939e-09,0.000845585517712,9.00003526092e-09,2.05842370668e-08
53660,0.00042363158308,440809994.056,0.000125859908757,1.25354808066e-05,1.54192763944,1.77697401509e-05,4.03731208949e-05,3.40933499843e-19,6.46623868007e-08,6.45041566349e-09,0.000849156323704,8.99523593013e-09,2.05733313653e-08
53661,0.000429881191602,402507896.439,0.000118302664119,1.1779220422e-05,1.45783164389,1.66857928147e-05,3.7927354332e-05,3.29372908036e-19,6.46831213757e-08,6.45115217449e-09,0.000853092582753,8.99039615431e-09,2.05641736248e-08
53662,0.000436046696218,419921097.05,0.000115775609177,1.15277576894e-05,1.43118753375,1.63182672096e-05,3.70987149064e-05,3.36411904915e-19,6.47098968577e-08,6.45330272418e-09,0.000855153097668,8.98996711157e-09,2.05605977696e-08
53663,0.000442144708568,400450512.453,0.000111221742085,1.10748889052e-05,1.38012717861,1.56652377367e-05,3.56162299703e-05,3.28373825179e-19,6.47305604229e-08,6.45499455473e-09,0.000858117544957,8.98686721218e-09,2.05513924154e-08
53664,0.000448201331677,398960944.549,0.000108855804245,1.08398912865e-05,1.35291258122,1.53262003541e-05,3.48467205185e-05,3.25061704955e-19,6.47566331163e-08,6.45713279458e-09,0.000859717056649,8.98732532508e-09,2.05489500761e-08
53665,0.000455401904518,412866239.315,0.000104437539406,1.04012258389e-05,1.30616351208,1.46843725487e-05,3.34027621822e-05,3.34569949017e-19,6.47901916501e-08,6.46009524022e-09,0.000863267862787,8.98439528942e-09,2.05421791138e-08
53666,0.000462409020613,423554740.289,9.81952517403e-05,9.78375428829e-06,1.23879226728,1.37792431777e-05,3.13613133815e-05,3.41322360964e-19,6.48236649289e-08,6.46391071149e-09,0.000867989636079,8.97825817234e-09,2.05295926682e-08
53667,0.000469266409525,404216173.595,9.51508474892e-05,9.48149426445e-06,1.2041430781,1.33435414821e-05,3.03721555826e-05,3.30373165529e-19,6.48523326634e-08,6.46616521534e-09,0.000870394129521,8.97750583116e-09,2.05247673378e-08
53668,0.000476005037328,421402630.524,9.30665520475e-05,9.27781669522e-06,1.1824645741,1.30385747416e-05,2.96832116676e-05,3.37693739494e-19,6.4886112466e-08,6.46976791257e-09,0.000872787987642,8.97704354108e-09,2.05208643578e-08
53669,0.000482649687169,413250484.849,9.04306099379e-05,9.01416731523e-06,1.15284234157,1.2661521767e-05,2.88266547265e-05,3.32962084924e-19,6.49089560572e-08,6.47076575702e-09,0.000875025551166,8.97599709836e-09,2.05151124686e-08
53670,0.000489232444283,423360481.216,8.65500637197e-05,8.63477363235e-06,1.11250440026,1.20940396676e-05,2.75455334761e-05,3.39444660098e-19,6.49407761932e-08,6.47509969767e-09,0.000879078656081,8.97097823967e-09,2.05032873979e-08
53671,0.000495769040269,429170965.795,8.43550385914e-05,8.41859373068e-06,1.08959220309,1.17742202042e-05,2.68228011664e-05,3.41515318372e-19,6.49724633954e-08,6.47805938724e-09,0.000881708866254,8.96989790807e-09,2.04984840191e-08
53672,0.00050350985453,371434796.778,8.01543827159e-05,7.99937843785e-06,1.04166571671,1.11723834493e-05,2.54552039296e-05,3.17573229538e-19,6.50018228342e-08,6.47959750983e-09,0.000885250887566,8.96625712338e-09,2.04872768506e-08
53673,0.00051109801803,362893508.169,7.69754935156e-05,7.67826933319e-06,1.00679577289,1.07159790663e-05,2.44216072649e-05,3.12368181083e-19,6.50252083182e-08,6.47926881768e-09,0.000888359038669,8.96335931658e-09,2.04780640641e-08
53674,0.000518519380326,374938662.317,7.59199726655e-05,7.57314661609e-06,0.996171738214,1.05609938313e-05,2.40693835925e-05,3.15650677636e-19,6.5057999801e-08,6.48127738634e-09,0.000890405538538,8.96377551391e-09,2.04749088771e-08
53675,0.000525813171312,365310847.699,7.44174318931e-05,7.42148682102e-06,0.981042003448,1.03413469704e-05,2.35722408887e-05,3.10509305964e-19,6.50911257618e-08,6.4826569063e-09,0.000892866834085,8.96353549066e-09,2.04710118623e-08
53676,0.000533003540435,365100363.718,7.31287678465e-05,7.29234294518e-06,0.967020424203,1.01556501467e-05,2.31484530456e-05,3.08805864357e-19,6.51186649965e-08,6.48378040284e-09,0.000894850524957,8.96352442682e-09,2.04667904566e-08
53677,0.000540107923971,368722923.503,7.14038953432e-05,7.12484575942e-06,0.94895248853,9.9035324976e-06,2.25745493628e-05,3.1010582397e-19,6.51514912076e-08,6.48698504114e-09,0.000897481251274,8.962326465e-09,2.04603888429e-08
53678,0.000547143552678,374412267.608,6.97188414672e-05,6.96305319438e-06,0.931783793986,9.65500871358e-06,2.20088161342e-05,3.13032493e-19,6.51874358859e-08,6.49102611243e-09,0.000900298968574,8.96090134232e-09,2.04536020012e-08
53679,0.000555515747948,340466714.566,6.73513748766e-05,6.72486076516e-06,0.903410871332,9.32003883794e-06,2.1245379983e-05,2.96625330537e-19,6.5218389403e-08,6.49168637572e-09,0.000902648847439,8.96062576986e-09,2.04485819178e-08
53680,0.000563666046792,316270653.08,6.58424030428e-05,6.56393636127e-06,0.885885423796,9.10767215643e-06,2.07603220094e-05,2.81831444523e-19,6.52328729194e-08,6.48776460866e-09,0.000904517047856,8.959452394e-09,2.04413581927e-08
53681,0.000571626389675,321788085.319,6.41977647252e-05,6.40500358112e-06,0.869418272388,8.86419875174e-06,2.02062282836e-05,2.83921994049e-19,6.52726917955e-08,6.49149838811e-09,0.000907571933215,8.95804966945e-09,2.04342483148e-08
53682,0.000579427976622,316465208.57,6.29532499445e-05,6.2825182902e-06,0.856126285101,8.68295002533e-06,1.97905242152e-05,2.81683705926e-19,6.53072310497e-08,6.49380821841e-09,0.000909925968178,8.9578796385e-09,2.04290424702e-08
53683,0.000587096933387,294001536.437,6.11337151164e-05,6.10117150866e-06,0.83472255108,8.42409052948e-06,1.91972574923e-05,2.69097404242e-19,6.53328520653e-08,6.49458548947e-09,0.00091216088875,8.95681584762e-09,2.04216539485e-08
53684,0.000594662272028,299379583.128,5.98772288937e-05,5.98096748712e-06,0.822863272691,8.23561436175e-06,1.87670681209e-05,2.71642345416e-19,6.53673580281e-08,6.49788201398e-09,0.00091495115057,8.95505664768e-09,2.04135092775e-08
53685,0.000602129823831,275554013.725,5.85559610308e-05,5.83924389098e-06,0.806058133479,8.05249590786e-06,1.83483019945e-05,2.57885148709e-19,6.53839790941e-08,6.49428464332e-09,0.000916334331067,8.95512170803e-09,2.0409433493e-08
53686,0.000610970988971,277036279.87,5.79185525435e-05,5.78215427942e-06,0.800256665589,7.95525895435e-06,1.81222995976e-05,2.59608829365e-19,6.54243652537e-08,6.49824863666e-09,0.000918598279805,8.95561070016e-09,2.04048171074e-08
53687,0.000619557198087,284104291.688,5.75791081404e-05,5.75594387729e-06,0.7984719259,7.89902183743e-06,1.79891636259e-05,2.6192326312e-19,6.5462578469e-08,6.50259917378e-09,0.000920757675016,8.95589114302e-09,2.03996966689e-08
53688,0.000627948466034,246217486.724,5.49382868501e-05,5.48901998951e-06,0.765935368964,7.5288371867e-06,1.71404520474e-05,2.39400741713e-19,6.54735770162e-08,6.49984932665e-09,0.00092312376182,8.95274259736e-09,2.0386762104e-08
53689,0.000636166018882,241982433.314,5.3937592168e-05,5.39173145622e-06,0.755265784012,7.3819774018e-06,1.680236369e-05,2.35822683095e-19,6.55054575774e-08,6.50182452866e-09,0.000925310300391,8.9522059342e-09,2.03804963615e-08
53690,0.000644273523942,229609397.623,5.3052300563e-05,5.28990325906e-06,0.743763870742,7.25984710338e-06,1.65227511486e-05,2.27513309895e-19,6.5522788569e-08,6.49707683977e-09,0.000926529118961,8.9524905351e-09,2.03768532208e-08
53691,0.000652284534054,226377538.401,5.23861987801e-05,5.22980989699e-06,0.737361692154,7.15950029787e-06,1.62883637259e-05,2.24649506729e-19,6.55522966859e-08,6.50001750946e-09,0.000928556976453,8.95179376621e-09,2.03696531538e-08
53692,0.000660202442366,226812262.926,5.19430041957e-05,5.19060090557e-06,0.733020469294,7.09261058181e-06,1.61308608106e-05,2.23536534101e-19,6.5583567636e-08,6.50280904742e-09,0.000930251421065,8.95233939199e-09,2.03655848161e-08
53693,0.000668041899188,226717998.964,5.15109027439e-05,5.15035107496e-06,0.728650442271,7.02800331602e-06,1.5978896029e-05,2.22223488809e-19,6.56127164484e-08,6.50476597797e-09,0.000931849275368,8.95285162154e-09,2.0361610927e-08
53694,0.00067732245223,209729853.759,5.048676336e-05,5.04247127927e-06,0.71549239938,6.88489330208e-06,1.56490677227e-05,2.1289422734e-19,6.56395699771e-08,6.50296742526e-09,0.000933402628838,8.95348664125e-09,2.03576548453e-08
53695,0.000686347601842,209998631.555,5.00264900707e-05,5.00107399819e-06,0.710894312068,6.81572631432e-06,1.54855737718e-05,2.1128901997e-19,6.56734466967e-08,6.50576247087e-09,0.000935219676588,8.95407906701e-09,2.03530862566e-08
53696,0.000695150096861,187985613.704,4.89664703269e-05,4.88221738516e-06,0.69701913446,6.67063067159e-06,1.51536963443e-05,1.97252335761e-19,6.56795636635e-08,6.49941017643e-09,0.000936368201885,8.95299585926e-09,2.03463122957e-08
53697,0.000703781297225,177817603.767,4.82718941887e-05,4.81529195629e-06,0.689032719192,6.57107866835e-06,1.49212927569e-05,1.90197349982e-19,6.5703011748e-08,6.50031074746e-09,0.000937992901918,8.95277837608e-09,2.03401744207e-08
53698,0.000712254533531,174720974.483,4.7884205031e-05,4.78306399047e-06,0.685014401933,6.51337302051e-06,1.47840397851e-05,1.8686971686e-19,6.57333723983e-08,6.50334252688e-09,0.000939548424063,8.95360024272e-09,2.0336532247e-08
53699,0.000720596626952,171790468.384,4.75133369853e-05,4.75336283344e-06,0.681226998782,6.45797975989e-06,1.46520305615e-05,1.83672183805e-19,6.57634858441e-08,6.50673076682e-09,0.000941082363212,8.9544369537e-09,2.03329958056e-08
53700,0.000728827118975,146380902.877,4.65310009102e-05,4.63805715051e-06,0.667146267661,6.32625250556e-06,1.4351958893e-05,1.68584800555e-19,6.57728084459e-08,6.49965145488e-09,0.000941806013107,8.95479353039e-09,2.0330025343e-08
53701,0.000736953809755,142610011.785,4.65864320999e-05,4.6372014465e-06,0.668642898741,6.33257230265e-06,1.43634602139e-05,1.66612040191e-19,6.57906736025e-08,6.49756603341e-09,0.000942874704664,8.95521964306e-09,2.03266721643e-08
53702,0.000744977020042,141215522.072,4.62384682678e-05,4.60158571895e-06,0.664593198724,6.28266555172e-06,1.42460902742e-05,1.64384281884e-19,6.58132445235e-08,6.49745882563e-09,0.000944071771091,8.95592891515e-09,2.03236770998e-08
53703,0.000752914141712,139377093.476,4.59089747411e-05,4.57136156218e-06,0.660932345704,6.23465685123e-06,1.41322466753e-05,1.61915123785e-19,6.58378741644e-08,6.49871928628e-09,0.000945325722729,8.95675054291e-09,2.03207598448e-08
53704,0.000762304334256,134585943.682,4.5531669051e-05,4.53892699944e-06,0.656837888867,6.17929153421e-06,1.40005290528e-05,1.58828455952e-19,6.58679961886e-08,6.5010374613e-09,0.000946834628343,8.95775516009e-09,2.03173972114e-08
53705,0.000771419887666,132329843.765,4.51746651634e-05,4.5090609732e-06,0.652989526907,6.12684076746e-06,1.38756636993e-05,1.55756460072e-19,6.5897216815e-08,6.50358380306e-09,0.000948290216399,8.95876174578e-09,2.03142454775e-08
53706,0.000780297919808,104273876.629,4.35972213511e-05,4.31391245846e-06,0.628777016815,5.92173931502e-06,1.34184550275e-05,1.36688615672e-19,6.58732932198e-08,6.48454189414e-09,0.000947953483875,8.95742765094e-09,2.03108448595e-08
53707,0.000789022779079,103313445.964,4.34583392268e-05,4.29847576404e-06,0.627495051381,5.90093885453e-06,1.33677274245e-05,1.34524698671e-19,6.58934542578e-08,6.48377874672e-09,0.000949047613237,8.95795340231e-09,2.03075624723e-08
53708,0.000797583767387,101345227.312,4.31423446249e-05,4.26805828146e-06,0.623740279236,5.85568771764e-06,1.32611068015e-05,1.31771228771e-19,6.59165099842e-08,6.48399976483e-09,0.000950188667594,8.95884351039e-09,2.03050916338e-08
53709,0.000806003506431,98495564.9275,4.28377822018e-05,4.23949963554e-06,0.620097831104,5.81222818491e-06,1.31585902281e-05,1.28528345508e-19,6.59387689049e-08,6.48442135814e-09,0.000951281057999,8.95975969522e-09,2.03028066562e-08
53710,0.000814309746003,95852021.8488,4.2543990139e-05,4.21209566143e-06,0.616633487753,5.77007906424e-06,1.30591805697e-05,1.25528618623e-19,6.59608243097e-08,6.48491173042e-09,0.000952361122842,8.96065366309e-09,2.03005847973e-08
53711,0.000824135294842,90716875.2611,4.22032756002e-05,4.18038517043e-06,0.612616869157,5.7211871281e-06,1.29439841201e-05,1.22008631704e-19,6.59865322451e-08,6.48551686916e-09,0.000953617412059,8.96168058829e-09,2.02980485479e-08
53712,0.000833668737306,88052915.1973,4.1879190108e-05,4.15027058643e-06,0.608788863717,5.67471894224e-06,1.28346051133e-05,1.18631852916e-19,6.60109768966e-08,6.48611369934e-09,0.000954809674226,8.96267928465e-09,2.02956927613e-08
53713,0.000842962935969,84782829.9493,4.16627315402e-05,4.13080580771e-06,0.606483746929,5.64297226084e-06,1.27587787075e-05,1.15517144601e-19,6.60334525986e-08,6.48667923466e-09,0.000955937121563,8.96350426813e-09,2.02931331754e-08
53714,0.00085204862159,82092673.4768,4.15113664609e-05,4.11711848372e-06,0.605048551507,5.62034827795e-06,1.2704052816e-05,1.12450725391e-19,6.60577501772e-08,6.48724207067e-09,0.000957052868963,8.96474868864e-09,2.02917746821e-08
53715,0.000860972440571,73089573.4408,4.09345772062e-05,4.0435155754e-06,0.596082771246,5.54558503104e-06,1.25377471576e-05,1.05183616997e-19,6.60525508185e-08,6.47741249138e-09,0.000957146823797,8.96435605888e-09,2.02895055533e-08
53716,0.000869723680538,70876773.2782,4.06559931993e-05,4.01667886833e-06,0.592669520396,5.50604211705e-06,1.24452324488e-05,1.02458708575e-19,6.60724364133e-08,6.47735266225e-09,0.00095810656464,8.9652305024e-09,2.02877062683e-08
53717,0.00087833518502,68741106.0568,4.03865144036e-05,3.99069699204e-06,0.589361530305,5.46782019284e-06,1.23558728815e-05,9.98012396052e-20,6.60916282985e-08,6.47727904634e-09,0.000959031429435,8.96608350674e-09,2.02860015317e-08
53718,0.000886824165094,66687115.1143,4.01251859873e-05,3.96547136475e-06,0.586146898523,5.43078356459e-06,1.22693479408e-05,9.72746963319e-20,6.61102189019e-08,6.47718523628e-09,0.000959926039126,8.96691765022e-09,2.02843788316e-08
53719,0.0008952073747,66068751.2056,4.10083923088e-05,4.05091196073e-06,0.599455433502,5.54945297822e-06,1.2535580951e-05,9.58161564969e-20,6.61338946156e-08,6.47713397573e-09,0.000960865544942,8.96862602399e-09,2.02849408617e-08
53720,0.000905115761044,61660449.7413,4.04701108845e-05,3.99867258796e-06,0.592295558181,5.47462886878e-06,1.23632592642e-05,9.24110366898e-20,6.6153826406e-08,6.47693407831e-09,0.000961854112954,8.96941852002e-09,2.02828350111e-08
53721,0.000914717544422,59793026.3332,4.01840836589e-05,3.97081669116e-06,0.588746367228,5.43420838027e-06,1.2269054411e-05,8.98266569515e-20,6.61736226664e-08,6.47671200868e-09,0.000962802395224,8.9703210238e-09,2.02811951055e-08
53722,0.00092406191626,57598073.2768,3.9707823847e-05,3.92385157669e-06,0.582351843569,5.368256843e-06,1.21174941953e-05,8.71729228424e-20,6.61951899794e-08,6.47645222576e-09,0.000963737100336,8.97162795215e-09,2.0280695368e-08
53723,0.00093319567634,55934414.5606,3.94455201026e-05,3.89816623533e-06,0.579078734064,5.33126815847e-06,1.20314041998e-05,8.48526153264e-20,6.62132812317e-08,6.47615288745e-09,0.00096460114904,8.97247213644e-09,2.02792488175e-08
53724,0.00094214971906,54242861.1999,3.91632924538e-05,3.87029958294e-06,0.575473525448,5.29171885898e-06,1.193972563e-05,8.25393290159e-20,6.62314886421e-08,6.47581981018e-09,0.000965437742503,8.97343276901e-09,2.02782285891e-08
53725,0.000950963053592,53074831.1788,3.91694757103e-05,3.8709697878e-06,0.576093336744,5.29117725852e-06,1.19361323486e-05,8.07052664763e-20,6.62464834275e-08,6.47548518589e-09,0.000966216216513,8.97394197561e-09,2.02762505706e-08
53726,0.000959639589122,51610625.1047,3.89301594445e-05,3.84733529728e-06,0.573085692156,5.25752749101e-06,1.18579366373e-05,7.86598143341e-20,6.6262650108e-08,6.4751058062e-09,0.000966985576893,8.97471876353e-09,2.02750227668e-08
53727,0.000968207140564,50209405.6857,3.86972582924e-05,3.82427134726e-06,0.57015189699,5.22481049102e-06,1.17819447911e-05,7.67292424175e-20,6.62783294346e-08,6.47469700678e-09,0.000967730800601,8.97547897552e-09,2.02738509733e-08
53728,0.000978328959879,47577131.8154,3.86961328499e-05,3.82336860491e-06,0.570649054621,5.22341828547e-06,1.17764993993e-05,7.45052668699e-20,6.62973825052e-08,6.47414774708e-09,0.000968602982304,8.97650335969e-09,2.02728562493e-08
53729,0.000988142240862,46266409.7182,3.84367227306e-05,3.79750138222e-06,0.567365265738,5.18704596746e-06,1.16920996712e-05,7.24175778022e-20,6.63146076036e-08,6.47359337542e-09,0.000969419468827,8.97734846666e-09,2.02716130127e-08
53730,0.000997698067313,45035333.9563,3.81879919003e-05,3.77262017079e-06,0.564208154768,5.15220889823e-06,1.16113015305e-05,7.05061675027e-20,6.63310510725e-08,6.47301310516e-09,0.000970197726307,8.97816424993e-09,2.02704478632e-08
53731,0.0010070181009,40639654.7993,3.77117107821e-05,3.70806661736e-06,0.555825136436,5.09318761086e-06,1.14840300827e-05,6.58373979598e-20,6.63168619039e-08,6.46166943745e-09,0.000969677077419,8.97782143744e-09,2.02703416837e-08
53732,0.00101617807083,39635774.2122,3.74792276032e-05,3.6844340992e-06,0.552792442392,5.06083693228e-06,1.14091967294e-05,6.41956025309e-20,6.6331209919e-08,6.46082247961e-09,0.00097034638964,8.97855922183e-09,2.0269321151e-08
53733,0.00102518528909,38661138.2042,3.72539199941e-05,3.66149387452e-06,0.549847283903,5.0295081406e-06,1.13367547055e-05,6.262186057e-20,6.63450679092e-08,6.45997230725e-09,0.000970991463728,8.97927730545e-09,2.02683514621e-08
