# Model #, volume (Rsun^3),[Density: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130],[Massf: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130]
53242,2.45392959784e-05,6.16200886109e-21,0.0294186242583,0.000106523737876,8.24455206964,0.00373039369487,0.00817098957317,8.7218107549e-25,2.80083751991e-06,7.67290315169e-09,0.000445027589831,3.54711973672e-07,7.76893163277e-07
53243,2.45286302476e-05,6.14191413206e-21,0.0294092638602,0.000106461798876,8.23867694645,0.003729177227,0.00816835221741,8.69619745654e-25,2.80085207144e-06,7.67281796417e-09,0.000445027570993,3.54711452553e-07,7.76894744536e-07
53244,2.451877556e-05,6.13278301794e-21,0.0294000790847,0.00010640096309,8.23290935558,0.00372798456435,0.00816576534178,8.67427675787e-25,2.80086575581e-06,7.67273860226e-09,0.000445027564336,3.5471096415e-07,7.76896232363e-07
53245,2.4509644183e-05,6.11296236745e-21,0.0293909264207,0.000106338581095,8.22695274659,0.003726796599,0.00816318763184,8.64948603424e-25,2.80087892566e-06,7.67265511904e-09,0.000445027341517,3.54710494335e-07,7.76897661523e-07
53246,2.4501386071e-05,6.10473176742e-21,0.0293819069074,0.000106278759674,8.2212718721,0.00372562713772,0.00816064906848,8.62884482626e-25,2.80089135927e-06,7.67258309939e-09,0.000445027335172,3.54710053213e-07,7.76899013169e-07
53247,2.44936429345e-05,6.08525877212e-21,0.0293729198709,0.000106219771151,8.21566459848,0.00372446275234,0.00815812068057,8.60442457867e-25,2.80090336332e-06,7.67251462088e-09,0.000445027376244,3.54709629908e-07,7.76900319571e-07
53248,2.44867057381e-05,6.08219230267e-21,0.0293640854177,0.000106161120322,8.21008779916,0.0037233188185,0.00815563575154,8.58643223877e-25,2.80091465698e-06,7.67244860707e-09,0.000445027374028,3.54709231418e-07,7.76901545806e-07
53249,2.4480239397e-05,6.06544103538e-21,0.0293552540287,0.00010610241326,8.20449419765,0.00372217593787,0.00815315233653,8.56336420628e-25,2.80092559115e-06,7.67238482829e-09,0.000445027404987,3.54708848618e-07,7.76902734517e-07
53250,2.44743813047e-05,6.05471784645e-21,0.0293465025838,0.000106043647699,8.19887743955,0.00372104405077,0.00815069192272,8.54243301696e-25,2.80093599622e-06,7.67232589814e-09,0.000445027453024,3.54708486712e-07,7.76903866933e-07
53251,2.44690118723e-05,6.04486967361e-21,0.0293377860566,0.00010598433877,8.19319662418,0.00371991713581,0.00814824159775,8.52275636244e-25,2.80094602029e-06,7.67226280423e-09,0.000445027385797,3.54708138777e-07,7.76904954749e-07
53252,2.44641705538e-05,6.03725942909e-21,0.0293291131256,0.000105925378856,8.1875499076,0.00371879651323,0.00814580420881,8.50386909111e-25,2.80095562747e-06,7.67220064837e-09,0.00044502724866,3.54707807399e-07,7.76905997297e-07
53253,2.44597828491e-05,6.03487938699e-21,0.0293205090558,0.000105867241057,8.18198617531,0.00371768540856,0.00814338688417,8.48827091913e-25,2.80096484904e-06,7.67214001699e-09,0.000445027152099,3.5470749121e-07,7.7690699736e-07
53254,2.44558350655e-05,6.03378233404e-21,0.0293120090596,0.000105810213763,8.17653510343,0.00371658842718,0.00814099959924,8.47255013012e-25,2.80097359887e-06,7.67208776133e-09,0.000445027122633,3.5470719423e-07,7.76907949197e-07
53255,2.44522580979e-05,6.02497946601e-21,0.0293034620917,0.000105752624135,8.17102777054,0.00371548580388,0.00813859948115,8.45414624682e-25,2.80098215064e-06,7.67202657076e-09,0.00044502690002,3.54706904674e-07,7.76908875108e-07
53256,2.44492431339e-05,6.0303064056e-21,0.0292950666898,0.000105695997512,8.16560899283,0.00371440331387,0.00813624250223,8.44202621127e-25,2.80099020035e-06,7.67197500571e-09,0.000445026838667,3.54706635095e-07,7.76909749307e-07
53257,2.4446588002e-05,6.02437120891e-21,0.0292866284841,0.000105638229019,8.16006604887,0.00371331560433,0.00813387360122,8.42456013816e-25,2.80099802786e-06,7.67192000587e-09,0.000445026615657,3.54706373375e-07,7.76910596284e-07
53258,2.44443052344e-05,6.01778948912e-21,0.0290895927096,0.000106333602634,8.2726908754,0.00368856525691,0.0080797262034,8.36633537274e-25,2.78236024664e-06,7.67988769283e-09,0.000449109321471,3.5235524984e-07,7.71764542668e-07
53259,2.44423974687e-05,6.04188551651e-21,0.0292067326616,0.000105785755063,8.18984875878,0.00370323665735,0.00811184022152,8.39112666169e-25,2.79476939759e-06,7.67448206847e-09,0.000446392821059,3.53918682154e-07,7.75188743787e-07
53260,2.44408064418e-05,6.04775581454e-21,0.0291983619493,0.000105729201948,8.18444845422,0.00370215908346,0.00810949190017,8.38011977604e-25,2.79477643548e-06,7.67442091216e-09,0.000446392354172,3.53918452928e-07,7.7518950231e-07
53261,2.44396062709e-05,6.05437918596e-21,0.0291901487495,0.000105672772111,8.17904832341,0.0037011020588,0.00810718780572,8.36940402182e-25,2.79478309721e-06,7.67435668886e-09,0.000446391892747,3.53918238683e-07,7.75190219042e-07
53262,2.44387580678e-05,6.07259534966e-21,0.0291819537293,0.00010561650338,8.17366663801,0.00370004779011,0.00810488925585,8.3654011646e-25,2.79478951422e-06,7.6742909161e-09,0.000446391174114,3.53918035018e-07,7.75190910318e-07
53263,2.44381778034e-05,6.09393625032e-21,0.0291736868203,0.000105560138331,8.16824689427,0.00369898478399,0.00810257115402,8.36260293316e-25,2.79479572251e-06,7.67424766333e-09,0.000446391035436,3.53917837906e-07,7.75191581001e-07
53264,2.44378566651e-05,6.09575744431e-21,0.0291653357476,0.000105504764588,8.16296023701,0.00369791154894,0.00810023043069,8.34905695343e-25,2.79480183109e-06,7.67419939742e-09,0.000446390740707,3.53917647019e-07,7.75192240743e-07
