# Model #, volume (Rsun^3),[Density: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130],[Massf: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130]
53576,7.25377989971e-05,360561523.644,0.000411996436962,4.10293182017e-05,4.69743472492,5.90816126721e-05,0.000133194531229,7.94452449902e-20,6.07622282426e-08,6.0064206193e-09,0.000680331152468,8.68290169838e-09,1.95828319864e-08
53577,7.57443089717e-05,546138798.391,0.000418853966819,4.17715437527e-05,4.79045871805,6.0076744225e-05,0.000135464361844,1.21018656307e-19,6.08747018441e-08,6.01987157764e-09,0.000683417504348,8.70061236041e-09,1.96290613747e-08
53578,7.90875392507e-05,455760980.734,0.000409516475095,4.08481807029e-05,4.69174538761,5.87424680721e-05,0.000132491743203,1.10377137306e-19,6.10337041501e-08,6.03338558094e-09,0.000686673098917,8.72512255327e-09,1.96926316965e-08
53579,8.25657059242e-05,408925258.771,0.000403440832563,4.023387665e-05,4.62793567636,5.78718473066e-05,0.000130561404402,1.06092206486e-19,6.1307319227e-08,6.05695472944e-09,0.000691410028595,8.76677597345e-09,1.97943941651e-08
53580,8.6060977237e-05,459610126.997,0.000403615916987,4.02572535555e-05,4.63618973614,5.78993542286e-05,0.000130643666028,1.15418963388e-19,6.1346772274e-08,6.06058871614e-09,0.000693381218183,8.77327031155e-09,1.98148730196e-08
53581,8.95622693208e-05,704902127.72,0.000390520975408,3.89689965744e-05,4.49559175479,5.60220350533e-05,0.000126451793882,1.79068663742e-19,6.135020779e-08,6.0599552425e-09,0.000695041014676,8.77357687306e-09,1.98260095641e-08
53582,9.31994032075e-05,681946890.498,0.000385723343811,3.85099113888e-05,4.44829341765,5.53357345566e-05,0.000124937866593,1.81616411636e-19,6.14444241643e-08,6.06843041097e-09,0.000697876124296,8.78736882178e-09,1.98691889024e-08
53583,9.68134976773e-05,806181052.287,0.000379850763513,3.79451654085e-05,4.38830965216,5.44932466232e-05,0.000123070009762,2.18715076146e-19,6.15759236495e-08,6.08048444897e-09,0.000701181859844,8.80627393328e-09,1.99242941853e-08
53584,0.00010042931516,582867392.302,0.000384938800146,3.84986260257e-05,4.45328586784,5.52305170434e-05,0.000124726979232,1.67851790192e-19,6.17912292334e-08,6.10310576808e-09,0.000705524519101,8.83847892292e-09,2.00055938928e-08
53585,0.000104070556842,501649594.8,0.000372080611652,3.72373512719e-05,4.31446863613,5.33895910762e-05,0.000120592703182,1.50701568329e-19,6.20315664405e-08,6.12465772112e-09,0.000710382103286,8.87457883448e-09,2.00963612668e-08
53586,0.00010763054999,502347181.927,0.000371104991309,3.71774454221e-05,4.30842906664,5.3255692728e-05,0.000120274019153,1.49890507686e-19,6.2083741491e-08,6.13200896265e-09,0.000712602791716,8.88280287465e-09,2.01182431848e-08
