# Model #, volume (Rsun^3),[Density: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130],[Massf: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130]
53668,0.000476005037328,262622819.005,9.18266028087e-05,9.45862046517e-06,1.19884751205,1.27601490848e-05,2.91980407145e-05,2.80638300957e-19,6.42797801282e-08,6.66460165038e-09,0.00088398438374,8.77528248425e-09,2.02478155966e-08
53669,0.000482649687169,257216182.251,8.92338487662e-05,9.19205324292e-06,1.16794142251,1.23921134708e-05,2.8360627039e-05,2.76907300296e-19,6.43063911205e-08,6.6679584464e-09,0.000885944951956,8.7749780525e-09,2.02441881269e-08
53670,0.000489232444283,260419929.986,8.54013737041e-05,8.80440670924e-06,1.12593275514,1.18334855253e-05,2.71019955655e-05,2.79027791487e-19,6.43414904941e-08,6.67424010765e-09,0.000889704142256,8.76982134141e-09,2.02344617977e-08
53671,0.000495769040269,258420671.03,8.32291513748e-05,8.58286403911e-06,1.10207057632,1.15186106233e-05,2.63908058197e-05,2.7710629511e-19,6.43717565857e-08,6.67826789537e-09,0.000892132583715,8.76868052436e-09,2.02300198884e-08
53672,0.00050350985453,240072608.771,7.90937774719e-05,8.16257501505e-06,1.05326242311,1.09266876666e-05,2.50454621589e-05,2.69531193691e-19,6.44076019562e-08,6.68468851188e-09,0.000895569616604,8.76473122521e-09,2.02201265379e-08
53673,0.00051109801803,233740913.178,7.59705173786e-05,7.84212627065e-06,1.01732645776,1.04789739626e-05,2.40318664329e-05,2.65375944977e-19,6.44385948719e-08,6.68886142336e-09,0.000898488486968,8.76235337648e-09,2.02132003471e-08
53674,0.000518519380326,234311843.67,7.49238668553e-05,7.73502231866e-06,1.00624711862,1.03268945776e-05,2.36845066328e-05,2.63483990678e-19,6.44690478812e-08,6.69233375406e-09,0.00090040058167,8.7632009195e-09,2.02098540167e-08
53675,0.000525813171312,240007636.418,7.34458671326e-05,7.58431974408e-06,0.99081703353,1.01107329674e-05,2.31946933161e-05,2.64819225801e-19,6.4502481746e-08,6.69630632135e-09,0.000902784382335,8.76306571581e-09,2.02057058418e-08
53676,0.000533003540435,238741005.775,7.21746606523e-05,7.45284671802e-06,0.976084449038,9.9298388494e-06,2.27799696744e-05,2.62312339834e-19,6.45303036124e-08,6.69902849391e-09,0.000904573259075,8.7638606351e-09,2.02024098498e-08
53677,0.000540107923971,238594939.063,7.04662674871e-05,7.27958358307e-06,0.957142414566,9.68248463563e-06,2.2216394788e-05,2.61062449462e-19,6.45618931552e-08,6.70315332416e-09,0.000906983634562,8.76307482322e-09,2.01967799356e-08
53678,0.000547143552678,240958871.143,6.87958610899e-05,7.11109083898e-06,0.939039755121,9.43869996278e-06,2.1661204923e-05,2.61238750805e-19,6.45956704479e-08,6.70768797591e-09,0.000909550628291,8.76203469323e-09,2.01907436484e-08
53679,0.000555515747948,236845123.942,6.64673198095e-05,6.87223661768e-06,0.910559862586,9.11066019995e-06,2.09089706547e-05,2.58033138814e-19,6.46308223421e-08,6.71197549222e-09,0.000911927558696,8.76240971794e-09,2.01861428609e-08
53680,0.000563666046792,214020473.496,6.49950855452e-05,6.71884405122e-06,0.892803282122,8.90269449297e-06,2.04332569783e-05,2.44676361924e-19,6.46541303042e-08,6.71387438255e-09,0.000913789414106,8.76218294387e-09,2.01805035766e-08
53681,0.000571626389675,216986218.604,6.33610640646e-05,6.55337851573e-06,0.875423280947,8.66344421137e-06,1.98887150678e-05,2.45039501004e-19,6.46906683807e-08,6.71839163881e-09,0.000916588027667,8.76116046581e-09,2.01739184957e-08
53682,0.000579427976622,215732139.089,6.2134386725e-05,6.42971209474e-06,0.861750606626,8.48600038415e-06,1.9480367886e-05,2.42915272677e-19,6.47239876159e-08,6.72241517198e-09,0.000918797397485,8.7614445357e-09,2.01687832393e-08
53683,0.000587096933387,205628530.741,6.03408558191e-05,6.24589900035e-06,0.839851790435,8.23237913853e-06,1.88977303205e-05,2.36685234967e-19,6.4751360846e-08,6.7253689708e-09,0.000920898594367,8.76097320848e-09,2.01624386636e-08
53684,0.000594662272028,208923289.15,5.90967711891e-05,6.1219011418e-06,0.827299966921,8.04774543039e-06,1.84761251231e-05,2.37121284872e-19,6.4785684431e-08,6.72978235509e-09,0.000923492358224,8.76006571037e-09,2.01556263894e-08
53685,0.000602129823831,202799713.408,5.78204023348e-05,5.99015322324e-06,0.81104690615,7.86989776936e-06,1.8064389891e-05,2.32779044106e-19,6.48122831008e-08,6.73206111741e-09,0.000925066031308,8.76124701462e-09,2.01521521504e-08
53686,0.000610970988971,207033564.849,5.71816940345e-05,5.92741517752e-06,0.804638066522,7.77556775176e-06,1.78430785979e-05,2.33147842352e-19,6.48486562511e-08,6.7363416645e-09,0.000927105152457,8.762766884e-09,2.01479675377e-08
53687,0.000619557198087,213028181.312,5.68370986132e-05,5.89573970619e-06,0.802262093853,7.72136879994e-06,1.77133932381e-05,2.34490975279e-19,6.48835483973e-08,6.74058892585e-09,0.000929048316533,8.76423381367e-09,2.01436694896e-08
53688,0.000627948466034,175102597.835,5.42276254431e-05,5.62433150034e-06,0.768758210977,7.35672939768e-06,1.68797363583e-05,2.1280456151e-19,6.48970521871e-08,6.74097879713e-09,0.000931168967633,8.76113762206e-09,2.01324188487e-08
53689,0.000636166018882,165312243.149,5.32348929464e-05,5.52398812692e-06,0.757625548386,7.21285603634e-06,1.65479390122e-05,2.06311066708e-19,6.49275082679e-08,6.74422358996e-09,0.000933206655555,8.76134959251e-09,2.01267581771e-08
53690,0.000644273523942,160966066.207,5.23898368736e-05,5.43675636858e-06,0.747096532014,7.09427181641e-06,1.62714314646e-05,2.02736826293e-19,6.49546344731e-08,6.74642373196e-09,0.000934741204389,8.76270300115e-09,2.01229527225e-08
53691,0.000652284534054,156554835.225,5.17196334527e-05,5.36997611647e-06,0.740024037365,6.99561240965e-06,1.60415237974e-05,1.98568992393e-19,6.49812875747e-08,6.74926832243e-09,0.000936565296518,8.76280830406e-09,2.0116645676e-08
53692,0.000660202442366,156250980.407,5.12702604353e-05,5.32429561065e-06,0.735132692859,6.93047466012e-06,1.58870844223e-05,1.96703506714e-19,6.50082074556e-08,6.75148433897e-09,0.000938063139149,8.76418263629e-09,2.01128505723e-08
53693,0.000668041899188,155812297.489,5.08372636249e-05,5.28044833159e-06,0.730410938004,6.8677103351e-06,1.57379540062e-05,1.94899083919e-19,6.5034695935e-08,6.75365410607e-09,0.000939526487933,8.76555991421e-09,2.01091015772e-08
53694,0.00067732245223,147459574.758,4.98385511034e-05,5.17817570733e-06,0.717601015041,6.72841558252e-06,1.54128123496e-05,1.89147516317e-19,6.50652172391e-08,6.75638081895e-09,0.000941191378269,8.76715744369e-09,2.01048900754e-08
53695,0.000686347601842,147315326.455,4.93773651404e-05,5.13286312714e-06,0.712571121478,6.66144645044e-06,1.52527798764e-05,1.86948454742e-19,6.50958146316e-08,6.75940031694e-09,0.000942827833451,8.76879391592e-09,2.01007140614e-08
53696,0.000695150096861,126423793.376,4.8342919913e-05,5.02092715411e-06,0.698776749858,6.51936547355e-06,1.4926304644e-05,1.73361412927e-19,6.51082450993e-08,6.75796590624e-09,0.000944025777116,8.76872512787e-09,2.00948513932e-08
53697,0.000703781297225,116107878.659,4.76492150244e-05,4.9503403276e-06,0.690346501665,6.42135191558e-06,1.46976450578e-05,1.65799495102e-19,6.51297636893e-08,6.75961447946e-09,0.000945502110579,8.76923051673e-09,2.00892309018e-08
53698,0.000712254533531,113455146.332,4.72518870035e-05,4.90996188643e-06,0.685697259584,6.36497852575e-06,1.45630358973e-05,1.62318627347e-19,6.51547362965e-08,6.76136625478e-09,0.000946826815695,8.7708634315e-09,2.00858380225e-08
53699,0.000720596626952,110973502.883,4.68703593862e-05,4.87138736083e-06,0.681228880128,6.31088960181e-06,1.44336728231e-05,1.59200265111e-19,6.51791411235e-08,6.76308317968e-09,0.000948112659732,8.77249907608e-09,2.00825705937e-08
53700,0.000728827118975,104948140.123,4.59412451423e-05,4.7761259781e-06,0.668671988924,6.18346825655e-06,1.41366651738e-05,1.54675377377e-19,6.5202101258e-08,6.76464805054e-09,0.000949327198961,8.77408732755e-09,2.00793539813e-08
53701,0.000736953809755,103778101.369,4.60143293176e-05,4.7851316691e-06,0.670740196359,6.19082839724e-06,1.41478876047e-05,1.51947926469e-19,6.52252929004e-08,6.76633826012e-09,0.000950538535506,8.77570740931e-09,2.00762153657e-08
53702,0.000744977020042,102139718.765,4.5674746997e-05,4.75141546332e-06,0.666754812709,6.14279037827e-06,1.40324502163e-05,1.49176152007e-19,6.52483739606e-08,6.76802710888e-09,0.000951723620085,8.77738134445e-09,2.00733468896e-08
53703,0.000752914141712,100504211.972,4.53455777601e-05,4.71889172257e-06,0.662884137245,6.09627314621e-06,1.39205939687e-05,1.46604175717e-19,6.52710057981e-08,6.76970675229e-09,0.00095287895059,8.77905296613e-09,2.00705928055e-08
53704,0.000762304334256,97811949.1219,4.49648321098e-05,4.68171120829e-06,0.658400483711,6.04246599971e-06,1.37912304599e-05,1.42938043596e-19,6.52975278416e-08,6.77198859825e-09,0.000954221774345,8.78097740092e-09,2.00674325181e-08
53705,0.000771419887666,95889188.9666,4.4603250722e-05,4.64641878165e-06,0.6541257778,5.99146191833e-06,1.36686100793e-05,1.40016378868e-19,6.53228352654e-08,6.77411427549e-09,0.000955498827185,8.78285794915e-09,2.00644808426e-08
53706,0.000780297919808,72148482.6353,4.30959748383e-05,4.47628996721e-06,0.631563670555,5.79207499577e-06,1.32170927055e-05,1.2543830631e-19,6.53191029533e-08,6.76729045977e-09,0.000955780960212,8.78291826035e-09,2.00612270855e-08
53707,0.000789022779079,71324404.8792,4.29615798841e-05,4.46301627852e-06,0.630352425636,5.77243658595e-06,1.31671386392e-05,1.23020064937e-19,6.53401756578e-08,6.76832652609e-09,0.000956867328283,8.78457822218e-09,2.00583982675e-08
53708,0.000797583767387,69911360.4917,4.26461401406e-05,4.43084313628e-06,0.626448292351,5.72858401002e-06,1.30621635119e-05,1.20474868933e-19,6.53613812769e-08,6.76930606971e-09,0.000957927038663,8.78633828974e-09,2.00560246932e-08
53709,0.000806003506431,66606733.5925,4.23346873233e-05,4.39736175898e-06,0.622413660228,5.68593051492e-06,1.29611095625e-05,1.16916817234e-19,6.53795230876e-08,6.76941235539e-09,0.000958863888092,8.78793313608e-09,2.00537867113e-08
53710,0.000814309746003,64256538.2371,4.20321307614e-05,4.36455042835e-06,0.61845855018,5.64461911281e-06,1.2863331551e-05,1.13762544994e-19,6.53968781482e-08,6.76933672618e-09,0.000959756860385,8.78950159687e-09,2.00516756975e-08
53711,0.000824135294842,61565490.2909,4.16845880067e-05,4.32779016129e-06,0.613970449988,5.59691365829e-06,1.27500779457e-05,1.10246523024e-19,6.54181821768e-08,6.76978076595e-09,0.000960825211358,8.79135846152e-09,2.00492703775e-08
53712,0.000833668737306,59491400.6845,4.13557407245e-05,4.2934102681e-06,0.609745736742,5.55169460194e-06,1.26425582477e-05,1.07246857259e-19,6.54390084068e-08,6.77031041929e-09,0.000961856721654,8.79319245944e-09,2.00470390753e-08
53713,0.000842962935969,57681203.9243,4.11341010351e-05,4.27031773336e-06,0.607076982484,5.52090599784e-06,1.2568073909e-05,1.04235468496e-19,6.54586125212e-08,6.77079718914e-09,0.000962837842212,8.79491006862e-09,2.00447873523e-08
53714,0.00085204862159,55806339.819,4.09777510073e-05,4.25369250932e-06,0.605315159543,5.49905029006e-06,1.2514329472e-05,1.01450308422e-19,6.54787153964e-08,6.77121492603e-09,0.000963794140235,8.79679049742e-09,2.00431690576e-08
53715,0.000860972440571,48556525.5843,4.04262844789e-05,4.18908111073e-06,0.59698476148,5.42671064975e-06,1.23500112347e-05,9.544656793e-20,6.54834353182e-08,6.76731686001e-09,0.000964209395958,8.79763147609e-09,2.00410816576e-08
53716,0.000869723680538,47179084.182,4.01409355504e-05,4.1578092282e-06,0.593144002486,5.38806095455e-06,1.225896194e-05,9.30960041642e-20,6.54994103199e-08,6.76686112429e-09,0.000965006816557,8.79919431836e-09,2.00393488723e-08
53717,0.00087833518502,45815641.3652,3.98661726398e-05,4.12790496918e-06,0.589461667197,5.35078264183e-06,1.217101783e-05,9.07372791769e-20,6.55151659054e-08,6.76645430837e-09,0.000965785302244,8.80074156168e-09,2.00377046231e-08
53718,0.000886824165094,44527693.9462,3.9600276471e-05,4.09901534124e-06,0.585898628313,5.31469708307e-06,1.20858615562e-05,8.84220704168e-20,6.55305302094e-08,6.76603703315e-09,0.000966539522259,8.80226179175e-09,2.0036142008e-08
53719,0.0008952073747,43957615.0553,4.046865302e-05,4.18681681341e-06,0.599032209601,5.43113453616e-06,1.2348073474e-05,8.64779878637e-20,6.55485614045e-08,6.76574318251e-09,0.000967320917043,8.80421351007e-09,2.00356592524e-08
53720,0.000905115761044,41915908.6697,3.99285835345e-05,4.1296412499e-06,0.591471892155,5.35810649828e-06,1.21784226492e-05,8.36413037531e-20,6.55656283436e-08,6.76534956694e-09,0.000968162362583,8.80584800776e-09,2.00337784097e-08
53721,0.000914717544422,40697800.1852,3.96390877901e-05,4.0983138619e-06,0.587580576855,5.31879211893e-06,1.20856927621e-05,8.14047342187e-20,6.55824141299e-08,6.76494209416e-09,0.000968969371009,8.80749988639e-09,2.0032183024e-08
53722,0.00092406191626,39337806.8659,3.9163216329e-05,4.04774817151e-06,0.580897980476,5.25451508247e-06,1.1936443648e-05,7.91566874879e-20,6.56000343678e-08,6.76459393187e-09,0.000969764018426,8.80932552254e-09,2.00311865698e-08
53723,0.00093319567634,38283142.9026,3.88986824278e-05,4.01917740796e-06,0.577339284417,5.21858282424e-06,1.18516860338e-05,7.71952937026e-20,6.56156435234e-08,6.76416687413e-09,0.00097050576908,8.81088524673e-09,2.00297787566e-08
53724,0.00094214971906,37240563.7408,3.86153885677e-05,3.98871779434e-06,0.573483917019,5.18015744987e-06,1.17614081175e-05,7.52169955522e-20,6.56312638433e-08,6.76376428443e-09,0.000971228830633,8.81247935433e-09,2.0028610816e-08
53725,0.000950963053592,36536920.8428,3.86167881842e-05,3.98775901208e-06,0.573850295813,5.17991568315e-06,1.17578933307e-05,7.34007517484e-20,6.56449809588e-08,6.76329317497e-09,0.000971905389399,8.81381301014e-09,2.00270174637e-08
53726,0.000959639589122,35654108.1917,3.83765581779e-05,3.96191238224e-06,0.570618874873,5.14726245928e-06,1.1680880004e-05,7.1577464773e-20,6.5659299494e-08,6.76287379279e-09,0.000972576573956,8.81526181458e-09,2.00258123184e-08
53727,0.000968207140564,34819319.758,3.81431000289e-05,3.93682166448e-06,0.567479259502,5.11552164979e-06,1.16060247758e-05,6.98179987653e-20,6.56732683836e-08,6.7624586364e-09,0.000973228899979,8.81667875492e-09,2.00246607315e-08
53728,0.000978328959879,33572898.7609,3.81391412607e-05,3.93522601118e-06,0.56778772066,5.11451924448e-06,1.16006168676e-05,6.77652674624e-20,6.56901042482e-08,6.76211933316e-09,0.000973995869697,8.81836594968e-09,2.00234892452e-08
53729,0.000988142240862,32752196.4944,3.78798457017e-05,3.90747330516e-06,0.564302282226,5.0792234388e-06,1.15174437628e-05,6.59364960301e-20,6.57057291185e-08,6.7617420641e-09,0.000974719407301,8.81991742551e-09,2.00222424361e-08
53730,0.000997698067313,31996358.9251,3.76316116983e-05,3.88091270169e-06,0.560967715417,5.04542516536e-06,1.14377994298e-05,6.42281813833e-20,6.57207530373e-08,6.76135845139e-09,0.000975412939759,8.82141571942e-09,2.00210696992e-08
53731,0.0010070181009,27135138.7549,3.71629861524e-05,3.81864042313e-06,0.552605172489,4.98760688965e-06,1.13120288001e-05,5.9685517336e-20,6.5706578618e-08,6.75216650556e-09,0.000974887461116,8.82148621982e-09,2.00204396473e-08
53732,0.00101617807083,26569705.3114,3.69321375673e-05,3.79382944906e-06,0.549461929653,4.95624702366e-06,1.12381971313e-05,5.82041002621e-20,6.57201351771e-08,6.75163510099e-09,0.000975502122684,8.82287890848e-09,2.00193827467e-08
